appid,publisher_id
1654810,13985
1654820,71321
1654830,84946
1654850,44651
1654860,11647
1654890,84366
1654900,31365
1654910,52468
1654920,67345
1654950,29164
1654970,47894
1654990,28712
1655000,42028
1655010,47748
1655020,44767
1655030,77829
1655050,81372
1655060,67935
1655070,82519
1655090,36418
1655140,60608
1655170,49619
1655180,58146
1655190,6640
1655210,40240
1655220,17928
1655230,60325
1655240,9129
1655240,34176
1655250,78711
1655330,18775
1655350,73951
1655360,31857
1655390,22338
1655410,68766
1655420,5105
1655430,68766
1655440,52692
1655450,17708
1655460,72123
1655480,15501
1655490,59194
1655500,40747
1655520,78971
1655540,23110
1655550,23457
1655560,23457
1655580,35299
1655600,25937
1655670,38017
1655680,11733
1655690,18586
1655700,46349
1655740,83460
1655750,12612
1655780,4142
1655800,76151
1655840,34542
1655850,42083
1655870,41052
1655880,50201
1655890,54344
1655910,80200
1655920,64673
1655930,61371
1655940,70040
1655960,67601
1655970,10393
1655990,46917
1656050,48138
1656080,734
1656150,19787
1656200,14854
1656210,59905
1656220,79612
1656221,79612
1656222,79612
1656230,267
1656240,43380
1656270,41373
1656280,21795
1656300,45019
1656310,59925
1656320,6253
1656330,73747
1656370,73747
1656600,4769
1656640,49100
1656650,85074
1656680,76120
1656720,10555
1656740,80888
1656770,40717
1656780,2533
1656780,40625
1656790,27689
1656810,10499
1656820,15701
1656830,75269
1656840,67625
1656850,8529
1656860,46851
1656870,22939
1656880,2858
1656900,53033
1656910,9043
1656930,84312
1656950,59509
1656980,29366
1656980,40403
1657000,59509
1657020,14795
1657030,76103
1657040,76103
1657050,39166
1657070,30452
1657080,12365
1657090,20023
1657100,52649
1657140,22690
1657141,22690
1657150,53540
1657170,33470
1657170,84273
1657180,29366
1657180,74819
1657200,83251
1657210,28367
1657240,71470
1657280,33641
1657290,9614
1657310,83383
1657320,7182
1657350,56250
1657380,3804
1657390,52649
1657400,28534
1657440,74725
1657470,29366
1657470,40403
1657540,13800
1657550,83593
1657560,29992
1657570,77164
1657600,58543
1657620,56476
1657630,30488
1657660,42797
1657670,10041
1657740,78811
1657760,4822
1657770,3263
1657780,72042
1657790,5476
1657790,83142
1657810,8354
1657820,1337
1657850,10393
1657860,79692
1657870,34061
1657880,43721
1657910,15962
1657940,51029
1657950,11612
1657960,41712
1657990,2950
1658000,2950
1658001,2950
1658010,63106
1658040,37137
1658050,44159
1658060,59662
1658080,47205
1658090,28381
1658130,20967
1658140,4528
1658150,31678
1658180,3374
1658190,40365
1658210,5195
1658230,40792
1658280,27747
1658290,20094
1658310,9655
1658310,24929
1658310,59212
1658320,36822
1658330,53962
1658340,53962
1658370,39735
1658380,11848
1658390,60769
1658400,11333
1658430,84994
1658440,54825
1658450,84526
1658480,15637
1658490,83975
1658530,64833
1658540,7782
1658570,76545
1658590,38549
1658620,72628
1658630,29164
1658650,51006
1658670,62555
1658700,21827
1658720,62075
1658730,11911
1658750,77579
1658770,77579
1658810,1806
1658830,28481
1658860,20361
1658880,58471
1658890,76120
1658910,21816
1658920,78050
1658930,8442
1658950,80296
1658960,26051
1658970,6691
1659040,36170
1659050,28315
1659050,64163
1659070,74840
1659080,54079
1659090,58480
1659110,40016
1659120,50338
1659150,48
1659170,52196
1659180,12729
1659190,51547
1659200,47436
1659210,70411
1659250,53588
1659270,6966
1659280,44073
1659290,23478
1659300,4313
1659310,8421
1659320,46104
1659340,75118
1659350,15081
1659360,18521
1659360,26396
1659380,32824
1659400,47205
1659410,31940
1659420,52697
1659470,50201
1659490,19681
1659500,7134
1659520,48277
1659530,49346
1659530,53772
1659560,46444
1659570,72628
1659590,33558
1659600,55328
1659610,21045
1659650,85415
1659670,79191
1659710,82091
1659720,82091
1659760,67215
1659770,3837
1659770,24929
1659800,28891
1659810,33325
1659850,43122
1659870,44174
1659910,34225
1659920,23991
1659940,82665
1659950,20339
1660030,10104
1660040,50159
1660080,27367
1660090,44480
1660100,44899
1660110,75701
1660120,29558
1660150,71035
1660200,83269
1660220,44067
1660230,75152
1660240,2338
1660270,71690
1660280,9763
1660290,26339
1660290,52547
1660300,58675
1660310,63083
1660320,29847
1660330,26280
1660340,39582
1660360,70975
1660370,39735
1660380,24142
1660381,24142
1660390,24142
1660400,24142
1660410,24142
1660420,978
1660430,10672
1660440,49336
1660460,50201
1660470,21437
1660480,23505
1660500,2880
1660510,4876
1660520,40798
1660560,38403
1660580,71073
1660590,14538
1660660,75736
1660670,27831
1660680,72448
1660710,2042
1660720,78178
1660750,16650
1660760,61437
1660770,20767
1660840,55579
1660850,72634
1660860,30976
1660890,14026
1660900,80196
1660910,77386
1660930,19166
1660960,60942
1660970,19408
1660980,15846
1661020,13826
1661030,74296
1661040,55110
1661100,79976
1661120,14226
1661130,35999
1661140,35126
1661180,9234
1661190,25067
1661210,7759
1661230,52202
1661240,80928
1661260,29366
1661260,40403
1661270,29366
1661270,40403
1661280,29366
1661280,40403
1661290,40268
1661300,67489
1661310,8421
1661330,44039
1661360,82572
1661380,56501
1661390,66723
1661400,16365
1661450,14297
1661460,74840
1661470,52505
1661480,57467
1661500,12406
1661510,15081
1661520,15081
1661530,15081
1661540,15081
1661560,25752
1661570,38644
1661580,42426
1661600,33930
1661610,35500
1661620,4911
1661630,76901
1661640,32967
1661650,61663
1661660,39253
1661670,83266
1661690,64501
1661700,17536
1661750,17923
1661760,30912
1661770,20019
1661800,7679
1661810,11729
1661840,25190
1661880,27018
1661900,55068
1661910,41472
1661920,563
1661930,34283
1661940,22889
1661950,23093
1661990,49100
1662000,25154
1662010,60549
1662010,65319
1662030,69491
1662040,34235
1662050,38194
1662080,35970
1662090,72961
1662110,15748
1662120,15758
1662140,11710
1662150,29107
1662160,37729
1662210,66621
1662220,15725
1662230,85423
1662240,65901
1662260,31001
1662270,48131
1662280,45237
1662310,81410
1662340,22724
1662340,54795
1662350,66302
1662360,31956
1662380,61701
1662400,4142
1662410,40157
1662430,4142
1662450,64641
1662480,35406
1662510,75565
1662540,69539
1662570,27747
1662580,37672
1662600,15081
1662610,15081
1662620,15081
1662630,15081
1662640,15081
1662670,47205
1662680,47205
1662690,47205
1662700,53505
1662710,1667
1662730,76901
1662750,54749
1662760,54749
1662770,4113
1662790,63676
1662800,55800
1662810,13874
1662820,61016
1662830,50201
1662840,6024
1662840,48849
1662850,48849
1662860,37971
1662880,42333
1662890,83882
1662900,84826
1662910,24471
1662920,1386
1662940,50264
1662950,39886
1662970,41733
1662980,25854
1662990,72306
1663000,39571
1663010,78592
1663020,47350
1663021,47350
1663022,47350
1663030,80391
1663030,81194
1663040,64179
1663060,6157
1663080,68532
1663090,69192
1663100,63871
1663110,63871
1663120,63871
1663140,78601
1663170,34991
1663200,46872
1663210,81616
1663220,68416
1663250,10344
1663250,52282
1663260,74976
1663270,64636
1663300,7594
1663300,32952
1663310,3212
1663320,56331
1663330,65465
1663340,10555
1663350,25544
1663360,46569
1663370,10393
1663380,64855
1663390,72920
1663400,76901
1663410,55537
1663410,62493
1663420,57608
1663430,5866
1663440,25887
1663450,54961
1663460,42572
1663470,42572
1663480,42572
1663490,42572
1663510,42572
1663520,42572
1663530,42572
1663540,42572
1663550,42572
1663560,11617
1663570,42572
1663580,1991
1663590,42572
1663600,42572
1663610,42572
1663630,42572
1663640,13806
1663650,22905
1663660,52926
1663680,7594
1663690,7594
1663700,8066
1663710,2870
1663730,1380
1663760,14872
1663820,64179
1663830,64179
1663850,41965
1663860,43520
1663870,82327
1663910,45865
1663920,72593
1663930,35643
1663940,39735
1663950,54749
1663960,54749
1663970,54749
1663980,54749
1663990,54749
1664000,54749
1664010,75304
1664030,74649
1664031,74649
1664032,74649
1664033,74649
1664034,74649
1664050,66024
1664060,72628
1664090,18244
1664100,58541
1664110,29961
1664120,64667
1664130,66435
1664170,84568
1664200,51211
1664220,6157
1664240,63466
1664270,11354
1664330,38303
1664350,29366
1664350,40403
1664360,29366
1664360,40403
1664370,66484
1664390,26437
1664410,53226
1664420,53226
1664430,68022
1664450,80046
1664460,40876
1664490,50582
1664500,64240
1664510,9899
1664510,53885
1664520,19136
1664540,54967
1664550,63871
1664560,13669
1664580,61762
1664600,36640
1664610,69249
1664640,20512
1664660,10393
1664670,42895
1664720,39558
1664750,75405
1664750,79647
1664760,10393
1664770,32497
1664780,37137
1664810,76149
1664830,3657
1664831,3657
1664832,3657
1664890,40517
1664910,30873
1664920,43481
1664930,84928
1664931,84928
1664950,84928
1664951,84928
1664952,84928
1664953,84928
1664955,84928
1664956,84928
1664957,84928
1664958,84928
1664970,41474
1664980,2444
1664990,2444
1665000,2444
1665010,2444
1665020,2444
1665040,2444
1665050,2444
1665060,2444
1665070,54094
1665100,41474
1665110,23723
1665130,78267
1665140,78122
1665170,83663
1665180,17153
1665190,7349
1665200,25633
1665210,15496
1665250,28807
1665260,4493
1665280,4142
1665280,12772
1665280,40583
1665300,5767
1665360,15081
1665370,15081
1665380,15081
1665390,15081
1665410,77
1665460,55328
1665470,20019
1665490,62570
1665500,19039
1665520,50201
1665540,19847
1665560,65088
1665570,70736
1665580,26202
1665590,78049
1665600,70593
1665610,25946
1665620,812
1665630,48849
1665650,65745
1665670,42905
1665680,33781
1665690,30218
1665710,56591
1665720,56591
1665780,387
1665780,64690
1665790,42049
1665810,41778
1665820,48300
1665830,58131
1665840,41103
1665841,41103
1665844,1380
1665844,70138
1665900,69385
1665910,45335
1665940,25851
1665960,30307
1665960,71176
1665990,38723
1666020,58083
1666030,54633
1666040,58083
1666041,58083
1666070,71900
1666080,58468
1666090,30150
1666100,387
1666110,12394
1666120,6297
1666120,12493
1666150,3960
1666160,50203
1666170,23497
1666190,46625
1666220,49492
1666240,63308
1666250,7286
1666260,31509
1666310,57582
1666320,25349
1666330,6414
1666380,28433
1666380,51981
1666430,21447
1666440,15081
1666450,15081
1666470,26542
1666480,19932
1666490,19932
1666500,77094
1666510,47163
1666520,77157
1666550,59662
1666560,7848
1666580,69223
1666600,72048
1666620,33930
1666640,79707
1666660,48925
1666670,82596
1666680,69635
1666720,54343
1666730,75112
1666731,75112
1666740,42216
1666760,75112
1666770,65091
1666800,84595
1666810,70128
1666820,34215
1666830,21300
1666850,13534
1666890,59715
1666900,30976
1666970,69246
1667010,29366
1667010,40403
1667040,23243
1667080,45662
1667090,65604
1667100,68191
1667110,28807
1667120,59891
1667130,47847
1667130,55253
1667130,59904
1667150,79556
1667160,18568
1667170,82503
1667180,73581
1667190,81282
1667200,15591
1667210,21447
1667240,51265
1667250,21866
1667270,44860
1667280,52519
1667290,41712
1667310,71637
1667320,83313
1667350,17829
1667360,57285
1667390,37105
1667400,31509
1667420,31334
1667440,63333
1667480,21097
1667490,27797
1667510,51026
1667520,74089
1667520,82726
1667530,37781
1667540,25448
1667550,30739
1667590,1582
1667640,5799
1667680,17779
1667700,34902
1667720,28807
1667730,3260
1667750,23299
1667770,51215
1667780,40971
1667800,52196
1667820,20486
1667821,20486
1667822,20486
1667823,20486
1667824,20486
1667825,20486
1667826,20486
1667827,20486
1667828,20486
1667829,20486
1667830,20486
1667831,20486
1667832,20486
1667833,20486
1667834,20486
1667835,20486
1667836,20486
1667837,20486
1667838,20486
1667839,20486
1667840,57634
1667850,20486
1667851,20486
1667852,20486
1667853,20486
1667854,20486
1667855,20486
1667856,20486
1667857,20486
1667858,20486
1667859,20486
1667860,20486
1667861,20486
1667862,20486
1667863,20486
1667864,20486
1667865,20486
1667866,20486
1667867,20486
1667868,20486
1667871,20486
1667872,20486
1667873,20486
1667874,20486
1667875,20486
1667876,20486
1667877,20486
1667878,20486
1667879,20486
1667880,20486
1667881,20486
1667882,20486
1667883,20486
1667884,20486
1667885,20486
1667886,20486
1667887,20486
1667888,20486
1667889,20486
1667890,20486
1667891,20486
1667892,20486
1667893,20486
1667894,20486
1667895,20486
1667896,20486
1667897,20486
1667898,20486
1667899,20486
1667900,20486
1667901,20486
1667902,20486
1667903,20486
1667904,20486
1667905,20486
1667906,20486
1667907,20486
1667908,20486
1667909,20486
1667910,20486
1667911,20486
1667912,20486
1667913,20486
1667914,20486
1667915,20486
1667916,20486
1667917,20486
1667918,20486
1667919,20486
1667920,2298
1667940,42089
1667950,20486
1667951,20486
1667952,20486
1667953,20486
1667954,20486
1667955,20486
1667956,20486
1667957,20486
1667958,20486
1667960,20486
1668010,28800
1668020,24774
1668040,44680
1668070,18870
1668080,65443
1668100,6146
1668110,27367
1668130,64261
1668150,45865
1668190,5894
1668200,34170
1668210,55219
1668220,42572
1668230,42572
1668240,42572
1668250,42572
1668270,42177
1668280,14696
1668290,74731
1668310,80288
1668340,50801
1668350,30858
1668370,53068
1668380,78543
1668400,75273
1668410,12112
1668420,45772
1668430,10962
1668440,6414
1668460,48868
1668470,6053
1668480,80442
1668490,21144
1668500,3786
1668510,6253
1668520,6253
1668530,6253
1668540,6253
1668550,42687
1668560,5556
1668580,12423
1668590,6633
1668600,40786
1668610,43981
1668620,24628
1668630,35031
1668640,30566
1668650,82022
1668660,81427
1668670,51001
1668690,71822
1668690,75948
1668700,13553
1668710,66500
1668720,83947
1668740,46569
1668750,46569
1668760,19643
1668770,18423
1668780,45608
1668791,54967
1668800,43613
1668810,978
1668820,55493
1668830,55493
1668840,55493
1668850,55493
1668870,55493
1668880,55493
1668890,55493
1668930,70553
1668950,79618
1668960,14574
1668970,42681
1668980,2893
1668980,38285
1668990,21975
1669000,2950
1669010,43119
1669030,24179
1669040,85178
1669050,84946
1669060,3437
1669080,50017
1669090,76479
1669100,80969
1669110,69044
1669120,44920
1669130,60992
1669160,77948
1669170,26396
1669170,43731
1669180,49620
1669210,47833
1669280,23748
1669300,65400
1669320,79690
1669330,45691
1669330,68444
1669340,67016
1669350,66518
1669360,20038
1669380,80767
1669390,1561
1669400,84312
1669410,50182
1669420,50135
1669430,16860
1669460,29616
1669480,52968
1669490,60302
1669500,3414
1669510,16183
1669520,79872
1669530,46611
1669540,75917
1669560,22907
1669580,2268
1669590,63311
1669600,22658
1669620,53093
1669640,40625
1669680,40442
1669690,80163
1669750,3280
1669790,72578
1669800,72578
1669810,34884
1669820,58543
1669830,29367
1669840,13513
1669850,28301
1669860,16832
1669870,24758
1669880,81915
1669890,76910
1669930,57670
1669940,28531
1669970,28531
1669980,22252
1670010,37285
1670040,43380
1670050,48653
1670070,76087
1670080,49831
1670090,48866
1670100,21010
1670100,27879
1670110,11802
1670120,42845
1670140,72628
1670141,72628
1670142,72628
1670160,8984
1670200,78467
1670210,11450
1670220,76103
1670240,67360
1670250,48652
1670310,55892
1670320,66522
1670430,23478
1670440,78921
1670460,20487
1670520,84071
1670521,84071
1670522,84071
1670530,8730
1670540,12848
1670540,58321
1670550,9099
1670560,9099
1670570,9099
1670580,9099
1670590,9099
1670600,9099
1670610,68565
1670620,49512
1670650,29847
1670690,63969
1670700,68683
1670710,47814
1670720,76103
1670780,85343
1670790,61016
1670810,51356
1670820,60942
1670830,37698
1670850,24137
1670860,46404
1670870,21456
1670880,49627
1670890,63598
1670900,4534
1670910,43380
1670920,29343
1670930,77841
1670980,37010
1670990,15081
1671000,15081
1671010,15081
1671030,15081
1671040,15081
1671050,15081
1671060,79191
1671070,8494
1671070,81394
1671090,79191
1671140,71211
1671150,32538
1671151,32538
1671180,55080
1671200,57530
1671210,33762
1671220,11617
1671230,57569
1671240,40177
1671250,19849
1671260,72634
1671280,2416
1671300,37419
1671310,14998
1671330,13393
1671340,80592
1671350,75492
1671360,65956
1671390,42268
1671400,66803
1671410,76965
1671420,82727
1671440,50749
1671480,52968
1671490,34603
1671510,14664
1671550,1036
1671560,69520
1671570,51245
1671580,23535
1671590,85115
1671600,11210
1671610,15309
1671610,34636
1671620,34636
1671620,63123
1671630,59821
1671640,51507
1671650,75731
1671670,9883
1671710,11817
1671720,60942
1671740,53046
1671740,56571
1671750,26648
1671760,66518
1671770,63012
1671790,42572
1671810,58084
1671820,42572
1671830,42572
1671840,42572
1671850,42572
1671860,42572
1671870,42572
1671880,42572
1671900,42572
1671910,42572
1671920,42572
1671930,42572
1671940,42572
1671950,42572
1671960,42572
1671970,42572
1671980,42572
1671990,42572
1672000,42572
1672010,42572
1672020,42572
1672030,42572
1672040,42572
1672050,42572
1672060,42572
1672070,42572
1672080,42572
1672110,82361
1672120,67615
1672140,6818
1672150,65088
1672170,70009
1672200,58543
1672210,40548
1672230,2115
1672240,58543
1672280,34415
1672290,9916
1672300,9916
1672310,23811
1672310,72736
1672320,29847
1672340,3609
1672340,50275
1672350,3609
1672350,50275
1672360,3609
1672360,50275
1672370,54079
1672380,30976
1672400,82218
1672420,14153
1672440,11456
1672460,40676
1672470,74293
1672480,40531
1672490,11956
1672500,25100
1672610,13307
1672630,56283
1672670,24502
1672680,71791
1672690,24197
1672700,82991
1672780,17111
1672790,50257
1672810,41052
1672830,67809
1672840,506
1672880,5421
1672920,52751
1672930,41510
1672940,50257
1672950,73327
1672960,53687
1672970,5556
1672980,5556
1672981,5556
1672982,5556
1672983,5556
1672984,5556
1672985,5556
1672986,5556
1673000,15013
1673020,62876
1673040,69493
1673050,75085
1673070,77257
1673080,23997
1673090,73239
1673130,80143
1673140,50201
1673180,24852
1673190,54795
1673220,62017
1673230,20050
1673240,15081
1673250,15081
1673280,66416
1673300,12300
1673320,50976
1673350,76299
1673360,13621
1673370,74126
1673460,57700
1673470,5216
1673490,6610
1673520,8346
1673540,31963
1673550,42268
1673560,17020
1673570,20026
1673580,57055
1673590,69577
1673600,44873
1673620,81049
1673630,74364
1673650,39095
1673650,41104
1673670,28540
1673690,61743
1673710,12006
1673720,20862
1673740,77763
1673780,60368
1673800,47790
1673830,10034
1673840,46437
1673850,9386
1673860,42177
1673880,33850
1673920,79585
1673930,1249
1673940,20057
1673950,21300
1673960,41395
1673970,28264
1673990,80819
1674010,37629
1674020,50093
1674030,60075
1674050,61655
1674060,28145
1674100,50756
1674120,12710
1674140,76799
1674150,78965
1674160,2816
1674170,17521
1674180,52579
1674240,13787
1674260,20618
1674270,62486
1674290,19632
1674300,18605
1674320,38113
1674330,46044
1674340,25996
1674370,4371
1674420,62860
1674430,63106
1674440,81804
1674450,50517
1674460,44768
1674480,81778
1674490,6519
1674510,42083
1674530,23110
1674530,29366
1674580,32342
1674590,4449
1674620,64530
1674634,33873
1674637,33873
1674640,19013
1674660,83567
1674670,83567
1674680,25969
1674680,83567
1674690,76103
1674710,32280
1674720,39995
1674730,43453
1674760,11719
1674770,20722
1674780,26106
1674790,43676
1674810,47006
1674820,81480
1674830,68499
1674840,85520
1674880,63788
1674890,12888
1674890,65722
1674900,29366
1674900,79432
1674900,81620
1674910,9923
1674911,9923
1674920,20262
1674951,27797
1674960,82045
1674970,27797
1674980,4514
1675000,12913
1675000,26208
1675000,76083
1675010,51416
1675011,51416
1675020,10361
1675030,60584
1675040,23384
1675050,32922
1675070,72327
1675080,4836
1675080,73628
1675090,10912
1675100,76653
1675110,32922
1675120,71202
1675130,80201
1675140,24884
1675150,34739
1675150,48270
1675170,13537
1675260,24390
1675270,13217
1675300,75875
1675310,77878
1675320,36512
1675330,59002
1675410,3063
1675430,11952
1675440,6982
1675450,77878
1675480,50507
1675500,3399
1675510,1208
1675520,62809
1675530,10160
1675530,58075
1675600,37843
1675610,60129
1675620,8421
1675640,79940
1675670,53068
1675680,46441
1675690,81645
1675710,20486
1675711,20486
1675712,20486
1675713,20486
1675714,20486
1675715,20486
1675716,20486
1675717,20486
1675718,20486
1675719,20486
1675720,20486
1675721,20486
1675722,20486
1675723,20486
1675724,20486
1675725,20486
1675726,20486
1675727,20486
1675728,20486
1675729,20486
1675730,20486
1675731,20486
1675732,20486
1675733,20486
1675734,20486
1675735,20486
1675736,20486
1675737,20486
1675738,20486
1675739,20486
1675740,20486
1675741,20486
1675742,20486
1675743,20486
1675744,20486
1675745,20486
1675746,20486
1675747,20486
1675748,20486
1675749,20486
1675750,20486
1675751,20486
1675752,20486
1675753,20486
1675754,20486
1675755,20486
1675756,20486
1675757,20486
1675758,20486
1675759,20486
1675760,75758
1675770,20486
1675771,20486
1675772,20486
1675773,20486
1675774,20486
1675775,20486
1675776,20486
1675777,20486
1675778,20486
1675779,20486
1675780,20486
1675781,20486
1675782,20486
1675783,20486
1675784,20486
1675785,20486
1675786,20486
1675787,20486
1675788,20486
1675789,20486
1675800,20486
1675801,20486
1675802,20486
1675803,20486
1675804,20486
1675805,20486
1675806,20486
1675807,20486
1675808,20486
1675809,20486
1675810,20486
1675811,20486
1675812,20486
1675813,20486
1675814,20486
1675815,20486
1675816,20486
1675817,20486
1675818,20486
1675819,20486
1675820,20486
1675821,20486
1675822,20486
1675823,20486
1675824,20486
1675825,20486
1675826,20486
1675827,20486
1675828,20486
1675829,20486
1675830,28749
1675880,73265
1675890,4142
1675900,41736
1675910,41184
1675920,5388
1675930,63008
1675940,74356
1675980,76185
1676010,51007
1676041,69854
1676042,69854
1676044,69854
1676050,72058
1676060,71000
1676080,38516
1676090,18691
1676100,50745
1676130,3248
1676150,68600
1676180,44891
1676200,41079
1676200,73712
1676220,48512
1676250,33452
1676260,32504
1676280,46620
1676320,64274
1676330,64274
1676340,64274
1676350,28445
1676360,12698
1676380,35422
1676390,26070
1676420,56268
1676440,54829
1676450,44560
1676490,59891
1676500,62045
1676520,58543
1676530,43676
1676550,67413
1676560,22496
1676570,28641
1676580,49004
1676590,41743
1676600,43907
1676610,11019
1676620,44970
1676630,80299
1676650,33554
1676660,854
1676670,883
1676700,83567
1676710,56944
1676720,28204
1676740,53038
1676770,78080
1676840,52854
1676860,60186
1676870,27010
1676880,61189
1676910,19013
1676920,42268
1676950,39183
1676970,73581
1676990,52339
1677000,14490
1677010,35236
1677020,83232
1677040,69222
1677050,69222
1677080,84044
1677090,37992
1677100,74257
1677110,20508
1677120,33873
1677120,49129
1677130,44758
1677140,18031
1677150,77019
1677160,25393
1677171,78122
1677180,23122
1677190,83907
1677220,49681
1677240,10975
1677250,83779
1677260,46235
1677280,68364
1677300,24999
1677310,50135
1677350,7126
1677360,36833
1677380,47244
1677400,80304
1677410,29181
1677430,36476
1677450,75061
1677480,65475
1677490,62153
1677500,58961
1677510,45683
1677520,54338
1677530,80676
1677570,62563
1677580,51838
1677590,49333
1677610,72801
1677620,48538
1677630,73725
1677640,16292
1677650,84567
1677660,19300
1677670,16418
1677690,30385
1677710,35126
1677720,47056
1677730,56360
1677740,28658
1677760,46050
1677770,40548
1677780,31678
1677800,80382
1677820,25260
1677840,53942
1677850,21010
1677850,27879
1677860,33850
1677870,49278
1677890,64109
1677900,60549
1677920,84236
1677960,80783
1677970,72123
1677980,43856
1677980,67492
1678010,40548
1678020,43947
1678030,81223
1678040,10296
1678050,84925
1678060,71035
1678090,72724
1678100,601
1678120,58538
1678140,68806
1678150,63990
1678180,22273
1678210,73581
1678240,20257
1678250,13436
1678260,77019
1678280,84746
1678310,10393
1678320,58587
1678330,26747
1678340,18054
1678350,58403
1678360,13358
1678370,59113
1678370,71822
1678380,74433
1678410,64357
1678420,29233
1678430,10490
1678430,29233
1678440,46936
1678450,12131
1678510,1267
1678510,57275
1678520,11505
1678550,53861
1678570,6231
1678590,21743
1678610,68416
1678630,73457
1678640,63871
1678650,61020
1678700,55513
1678710,23909
1678740,39735
1678750,59946
1678760,44577
1678770,28807
1678780,78114
1678790,10393
1678800,43858
1678810,39661
1678810,55872
1678830,55427
1678860,45163
1678880,67358
1678910,15807
1678930,37028
1678940,84505
1678950,77924
1678960,6981
1678970,4949
1678980,39356
1679000,28150
1679010,54060
1679030,50321
1679031,50321
1679050,60380
1679060,25365
1679070,40937
1679090,76528
1679120,19504
1679130,24624
1679140,23122
1679150,69858
1679170,56117
1679180,63795
1679200,25775
1679210,50135
1679220,65900
1679220,71822
1679270,48945
1679290,25096
1679320,58134
1679330,75636
1679340,37535
1679360,68878
1679380,67187
1679390,2561
1679410,58543
1679470,5534
1679480,28997
1679490,62827
1679510,32623
1679530,52197
1679540,2920
1679590,13749
1679601,15081
1679611,15081
1679630,15081
1679650,61032
1679680,11162
1679690,60853
1679700,14902
1679720,17631
1679730,9659
1679740,2436
1679770,34894
1679780,57133
1679790,40248
1679800,22130
1679810,34832
1679820,51290
1679830,12606
1679840,13188
1679870,84735
1679880,83161
1679890,18917
1679910,23509
1679920,65319
1679930,33039
1679960,819
1679990,64090
1680000,20019
1680010,39395
1680020,58600
1680040,58600
1680050,42676
1680070,77164
1680090,20486
1680091,20486
1680092,20486
1680093,20486
1680094,20486
1680095,20486
1680096,20486
1680097,20486
1680098,20486
1680099,20486
1680100,20486
1680101,20486
1680102,20486
1680103,20486
1680104,20486
1680105,20486
1680106,20486
1680107,20486
1680108,20486
1680109,20486
1680110,20486
1680111,20486
1680112,20486
1680113,20486
1680114,20486
1680115,20486
1680116,20486
1680117,20486
1680118,20486
1680119,20486
1680120,20486
1680121,20486
1680122,20486
1680123,20486
1680124,20486
1680125,20486
1680126,20486
1680127,20486
1680128,20486
1680129,20486
1680130,20486
1680131,20486
1680132,20486
1680133,20486
1680134,20486
1680135,20486
1680136,20486
1680137,20486
1680138,20486
1680139,20486
1680140,20486
1680141,20486
1680142,20486
1680143,20486
1680144,20486
1680145,20486
1680146,20486
1680147,20486
1680148,20486
1680149,20486
1680150,20486
1680151,20486
1680152,20486
1680153,20486
1680154,20486
1680155,20486
1680156,20486
1680157,20486
1680158,20486
1680159,20486
1680160,20486
1680161,20486
1680162,20486
1680163,20486
1680164,20486
1680165,20486
1680166,20486
1680167,20486
1680168,20486
1680169,20486
1680170,20486
1680171,20486
1680172,20486
1680173,20486
1680174,20486
1680175,20486
1680176,20486
1680177,20486
1680178,20486
1680179,20486
1680180,20486
1680181,20486
1680182,20486
1680183,20486
1680184,20486
1680185,20486
1680186,20486
1680187,20486
1680188,20486
1680189,20486
1680200,5216
1680250,5190
1680260,11343
1680270,54309
1680290,37571
1680300,38300
1680310,16889
1680340,43835
1680370,44737
1680380,29761
1680390,10374
1680400,24361
1680440,52670
1680500,16466
1680530,9857
1680540,73263
1680550,2698
1680560,49434
1680580,50491
1680620,47273
1680630,52956
1680650,28118
1680650,55381
1680660,38276
1680670,23104
1680680,67475
1680690,4000
1680700,50161
1680750,62045
1680770,15890
1680780,54774
1680790,10719
1680800,56476
1680810,70936
1680820,56313
1680870,15070
1680880,64578
1680890,10341
1680900,50201
1680910,56384
1680920,35126
1680930,35126
1680940,35126
1680950,35126
1680960,35126
1680970,35126
1680971,35126
1680972,35126
1680973,35126
1680980,52442
1680990,13609
1681010,13433
1681020,23008
1681040,30873
1681050,54378
1681060,22605
1681080,62448
1681090,52296
1681110,69193
1681120,66888
1681130,67970
1681140,85423
1681160,50946
1681170,53107
1681180,5445
1681201,77016
1681270,43404
1681290,43094
1681300,10912
1681310,5100
1681320,57399
1681330,50821
1681350,50685
1681360,6160
1681380,52204
1681400,9954
1681430,78050
1681480,80178
1681490,68267
1681510,79052
1681520,14419
1681540,9723
1681550,26570
1681560,42268
1681590,50225
1681600,27514
1681620,2169
1681640,37728
1681660,21712
1681670,69493
1681680,33081
1681690,83220
1681720,4980
1681730,36986
1681750,3630
1681760,68193
1681800,62602
1681810,82685
1681820,24142
1681840,48
1681840,383
1681870,64524
1681880,64524
1681890,64524
1681900,18531
1681920,59729
1681970,39920
1681990,56283
1682000,62293
1682010,70058
1682020,10012
1682030,27169
1682040,69828
1682050,17050
1682060,74257
1682070,8165
1682100,8421
1682120,9171
1682150,83425
1682200,19253
1682210,57815
1682230,31049
1682260,55094
1682290,4981
1682290,40653
1682300,35060
1682320,83255
1682330,55970
1682340,56596
1682340,83255
1682350,83255
1682380,57666
1682390,39726
1682400,7694
1682410,46306
1682420,59726
1682430,52339
1682450,82279
1682470,27207
1682480,81049
1682490,82081
1682510,15151
1682520,31678
1682530,6944
1682550,23826
